kde_low_prob_ratio,kde_prob_mean,kde_prob_day_mean,dist_to_centroid_mean,step_max,mean_speed,turning_angle_mean,hour,is_outside
0,0,0,38887,31028,4635,49638,29789,0
0,0,0,29652,9734,44815,32455,17873,0
0,0,0,55215,56412,22513,0,5957,0
0,0,0,1505,2388,32968,15242,0,0
0,0,0,13949,55401,6202,0,0,0
0,30224,51074,26167,45148,28023,12274,0,0
0,62695,16845,58657,19868,35281,21445,0,0
0,38175,13454,50677,64799,62799,0,0,0
0,15811,47743,14418,20651,22278,47487,53620,0
0,49088,28450,4221,7870,12643,0,41705,0
0,40917,24688,15713,54144,15320,34909,29789,0
0,46707,25804,31644,18540,50142,57617,17873,0
0,24328,53864,59351,44833,52711,42114,5957,0
0,65312,52214,44307,29666,23725,10141,0,0
0,44166,47489,43624,33696,52380,61806,0,0
0,10444,13910,43601,29091,31396,22565,0,0
0,2420,63144,876,63532,21805,0,0,0
0,16010,52430,27411,36560,40435,53376,0,0
0,51186,53790,62007,46288,1680,2367,0,0
0,0,15919,53951,22972,19303,6566,0,0
0,0,41743,63757,24463,29487,59673,53620,0
0,0,0,5144,26055,32667,0,41705,0
0,0,15194,9601,9316,16664,0,29789,0
0,0,64579,18117,40766,30543,59558,17873,0
0,9718,19042,11385,25848,61306,38142,5957,0
0,54393,20656,50049,19587,64156,5393,0,0
0,0,16193,40934,8119,58132,0,0,0
0,0,0,23471,22588,25989,64531,0,0
0,42642,33211,13245,38344,55420,49369,0,0
0,22323,7378,39001,7331,64617,14938,0,0
0,61257,56232,41728,51043,28682,0,53620,0
0,497,12207,6870,35668,6980,33998,41705,0
0,64109,47698,6202,58459,40540,0,29789,0
0,0,0,58290,22376,65329,30688,17873,0
0,0,0,55042,18168,35058,30350,5957,0
0,0,0,32778,10902,57057,43110,0,0
0,0,0,123,53052,50960,29243,0,0
0,64430,34322,6879,45022,31832,0,0,0
0,34674,28803,55833,1700,53908,0,0,0
0,4550,7397,21852,47101,35229,18665,0,1
0,57010,35284,14961,27000,61927,0,0,0
0,62578,30223,18199,57583,1506,6129,0,0
0,47840,64563,9101,2928,35507,23810,53620,0
0,39181,31277,35790,3077,1045,0,41705,0
0,0,46411,26729,24555,11399,14105,29789,0
0,0,0,61418,20429,39563,40693,17873,0
0,0,0,50539,60547,52309,19379,5957,0
0,0,0,33723,35402,20364,0,0,0
0,0,0,23471,20577,64606,0,0,0
0,0,0,25708,8047,3822,52656,0,0
0,0,26897,41224,13601,17017,0,0,0
0,4052,15202,44859,48011,7315,20291,0,0
0,39599,21907,43175,65122,37265,1968,0,0
0,107,778,36124,39699,21025,0,0,0
0,0,54164,51120,37456,63640,41216,53620,0
0,0,1996,7497,57814,1382,35953,41705,0
0,0,0,57671,1408,40561,47290,29789,0
0,0,0,9240,6984,8197,9579,17873,0
0,0,0,17915,1559,36485,19094,5957,0
0,0,0,43853,34200,54714,50201,0,0
0,0,0,45119,10758,42196,36372,0,0
0,0,57360,32430,20623,50361,9801,0,0
0,55778,33981,9248,25126,15957,22053,0,0
0,51786,49475,44091,35181,43201,7145,0,0
0,8713,26890,57163,39513,2403,24566,0,1
0,40498,4653,61921,17517,3692,11934,0,0
0,19015,9465,18766,63774,48089,14384,53620,0
0,48824,44725,12168,62767,54196,0,41705,0
0,4203,60105,12491,49356,29065,0,29789,0
0,0,27831,33142,6219,1283,9983,17873,0
0,0,6167,59393,65488,13115,0,5957,0
0,0,39550,40060,15220,42639,29912,0,0
0,27124,11539,31202,19734,63595,25765,0,0
0,27434,2017,36340,63650,41381,32708,0,1
0,30294,61550,29606,53747,20072,39295,0,1
0,45058,62157,15804,40461,13427,3235,0,1
0,17556,56619,12392,7239,5630,19814,53620,1
0,37758,22748,25103,363,413,53521,41705,1
0,65435,8402,15539,20273,58905,43568,29789,0
0,21451,5601,21221,32843,26290,0,17873,0
0,62449,27998,2227,45487,20078,7010,5957,1
0,18687,34655,51072,54367,15173,0,0,0
0,49223,24007,9079,49168,22687,6599,0,0
0,34514,37229,17311,25732,22242,60778,0,0
0,0,41674,55182,61161,41263,45264,0,0
0,0,0,29863,64581,18197,53695,0,0
0,0,14421,56643,5280,40439,0,53620,0
0,0,29635,37626,20792,62505,15867,41705,0
0,0,59037,14024,47279,62959,50544,29789,0
0,0,53439,25709,947,63169,65131,17873,0
0,0,38608,51664,62613,62571,752,5957,0
0,0,14163,36352,43804,17056,1555,0,0
0,0,37120,36428,6270,32028,31908,0,0
0,0,58232,14140,17096,46513,9707,0,0
0,0,59377,22470,36824,60436,0,0,0
0,0,0,35934,15600,30559,50512,0,0
0,0,0,21879,31577,29009,20061,0,0
0,0,0,14933,5451,18015,27382,0,0
0,0,0,56191,14186,26503,0,53620,0
0,0,0,23747,15621,16393,0,41705,0
0,0,0,47775,29428,58362,0,29789,0
0,0,0,64186,11784,11732,38273,17873,0
0,0,0,1340,48247,51379,18865,5957,0
0,0,0,5409,11835,52924,29713,0,0
0,0,0,50629,54589,19678,32742,0,0
0,0,0,53873,36939,24052,8082,0,0
0,0,49078,44628,48982,41961,50612,0,0
0,849,27115,9397,51166,27432,0,0,0
0,21620,38226,64900,20980,64246,18364,0,0
0,20176,65461,48994,35764,9947,63662,0,0
0,62470,7628,38536,1002,985,31145,53620,0
0,22620,54969,27279,51226,56455,36949,41705,0
0,0,29334,58877,56544,54345,40129,29789,0
0,0,0,41178,3169,58342,34434,17873,0
0,0,0,37816,3696,55520,0,5957,0
0,0,0,50179,22716,41141,0,0,0
0,0,0,14177,57279,58956,13185,0,0
0,61526,46480,12357,44620,62992,56976,0,0
0,12004,3498,30987,7722,43167,62673,0,1
0,31536,17298,52735,45556,58761,8149,0,1
0,2035,11438,46868,4572,843,0,0,0
0,8920,2182,13085,58885,38206,0,0,0
0,29138,37206,20867,659,46007,51401,53620,0
0,2130,22604,10817,52658,18419,0,41705,0
0,2626,51373,43447,60578,57391,52323,29789,0
0,6169,42367,33971,39250,59532,26914,17873,0
0,2448,33153,44119,11586,43943,0,5957,0
0,33155,3494,61445,44749,56959,0,0,0
0,52160,62836,24364,13683,40185,57734,0,0
0,29295,50991,15863,38358,11251,62271,0,0
0,64708,29334,57204,1018,52898,12104,0,0
0,23802,63650,36709,44519,28659,35784,0,0
0,48866,17740,36351,24578,3587,19897,0,0
0,5134,29940,54532,58190,57125,17792,0,0
0,60433,59619,36602,25313,62084,23274,53620,0
0,11148,56636,49835,15550,40660,14577,41705,0
0,53856,38036,61015,41582,989,0,29789,0
0,0,17864,55674,12546,19934,5310,17873,0
0,0,55968,63248,8008,20094,59278,5957,0
0,0,51221,41481,51976,23313,56950,0,0
0,0,0,12266,7803,47155,0,0,0
0,0,0,56690,54476,15018,15248,0,0
0,0,8557,45282,56887,65052,22794,0,0
0,1926,46521,8974,56811,38925,61214,0,0
0,0,24140,48209,25028,23889,0,0,0
0,0,20447,26865,27797,34717,27294,53620,0
0,0,25618,18946,23860,16224,38619,41705,0
0,0,34314,50348,17560,2187,8876,29789,0
0,31062,15907,29246,49616,43835,63044,17873,0
0,2795,15434,25670,41958,50787,18140,5957,0
0,45093,52149,23055,33643,8030,0,0,0
0,26119,54051,38507,25981,58688,0,0,0
0,20396,64443,36025,35571,40221,6965,0,0
0,13241,10954,0,10830,44465,3846,0,0
0,64294,33846,0,19004,48802,52422,0,1
0,25306,58811,0,2022,55263,0,0,0
0,58628,53377,31801,60501,14006,54520,0,0
0,52222,20845,61198,21437,4637,42366,53620,0
0,9112,38318,7684,24158,5183,32052,41705,0
0,15796,26756,841,48066,48670,40472,29789,0
0,18197,6310,21838,10236,37378,57614,17873,0
0,43903,19742,33828,42319,30161,41068,5957,0
0,64277,29999,52419,7616,52650,18775,0,0
0,60555,17804,28500,9405,12425,13925,0,0
0,22907,43225,0,22007,26659,22420,0,0
0,49831,36470,0,32100,910,63780,0,1
0,43974,9364,0,43736,20124,18748,0,1
0,12386,48306,0,24802,43138,0,0,1
0,50264,47582,0,1719,23144,35240,53620,1
0,22502,32941,36027,58113,58794,10127,41705,0
0,38070,19269,20374,58072,62256,0,29789,0
0,13879,11816,3644,57471,48752,0,17873,0
0,12724,43137,44810,14884,13031,27599,5957,0
0,34125,16761,54793,1136,25281,43880,0,0
0,19856,21532,43147,2210,8973,38260,0,0
0,45290,27001,45282,17547,43277,0,0,0
0,28797,55146,65056,60366,23892,34594,0,0
0,0,16207,47079,63379,61680,5446,0,0
0,0,37694,33759,9883,8677,43625,0,0
0,3618,34742,63641,60915,0,37612,0,0
0,41893,9445,29849,13942,13503,12170,53620,0
0,0,30678,29437,4043,29298,41864,5957,0
0,0,13264,42099,1817,13190,0,0,0
0,46213,26945,62170,25752,24937,33097,0,0
0,0,1510,25853,28121,41401,0,0,0
0,0,0,65421,32658,22540,50970,0,0
0,0,0,19379,3738,54668,58364,0,0
0,0,0,14865,19351,43080,0,0,0
0,0,0,6994,59728,47629,0,53620,0
0,0,0,17239,14137,38957,14351,41705,0
0,0,0,4974,64235,1439,0,29789,0
0,0,0,4910,41997,47228,30600,17873,0
0,0,0,28335,33918,49035,36436,5957,0
0,0,0,45689,22810,37441,61,0,0
0,0,0,45739,21085,21138,0,0,0
0,19272,17608,45917,41878,20686,33956,0,0
0,38497,48580,26186,43600,939,3113,0,0
0,0,39468,62284,25695,3946,42505,0,0
0,0,57287,7187,47638,21517,64897,0,0
0,7361,34901,13732,48535,45930,62586,0,0
0,0,0,30239,43724,3481,0,53620,0
0,0,45025,25853,31734,54287,11983,41705,0
0,0,0,40395,54081,40796,0,29789,0
0,0,0,24205,58343,19317,43290,17873,0
0,0,0,33263,43698,2072,18930,5957,0
0,0,0,12238,63762,64166,30374,0,0
0,0,0,20692,56219,59971,3081,0,0
0,0,9422,17137,31239,38603,63479,0,0
0,50506,20980,61890,26936,42115,26069,0,0
0,0,56754,6509,45797,59386,856,0,0
0,0,0,5240,2733,37929,26609,53620,0
0,0,0,36167,19213,27877,46342,41705,0
0,0,0,12270,62909,11725,0,29789,0
0,0,0,18349,40671,30598,64710,17873,0
0,0,0,4591,6928,39442,41793,5957,0
0,0,0,49478,14519,52840,0,0,0
0,0,0,22279,15575,56093,50488,0,0
0,0,27776,48587,11430,62855,414,0,0
0,3418,46401,63205,65369,23914,30043,0,0
0,36233,45532,41200,15285,16290,57414,0,0
0,39002,3517,13321,45104,52383,2443,0,0
0,62428,10386,34284,7271,40824,0,0,0
0,0,8995,42684,24535,45654,41602,53620,0
0,0,0,34292,16679,39880,58513,41705,0
0,0,0,6860,8768,7539,49736,29789,0
0,0,0,30846,43337,46387,10215,17873,0
0,0,0,55000,54676,2929,0,5957,0
0,0,0,53227,3834,53493,0,0,0
0,0,0,23011,4324,31581,0,0,0
0,57395,46543,37396,38928,55565,21783,0,1
0,58570,35199,44238,58946,23819,51272,0,0
0,39033,20419,48457,28026,42839,29748,0,0
0,42643,22124,43802,37040,12729,34879,0,0
0,1426,14855,48502,40041,14323,16583,53620,0
0,31459,41459,36336,52868,18923,111,41705,0
0,49162,46420,54165,38531,9583,1828,29789,0
0,20021,20942,7419,28925,23622,3733,17873,0
0,9310,44195,50610,48950,4177,60696,5957,1
0,63562,21465,63301,8811,16044,0,0,1
0,1774,36725,0,31315,12674,43669,0,1
0,48115,43317,0,14865,45302,64360,0,1
0,49088,58584,0,28640,1771,0,0,1
0,9890,50935,0,59565,40079,58219,0,1
0,62888,2144,0,8136,22675,37600,0,1
0,62284,9614,0,33730,42643,0,0,1
0,33839,8779,18767,59886,12864,4404,53620,1
0,52633,48509,43993,46017,44231,56652,41705,1
0,12942,56372,41457,32826,5929,0,29789,1
0,52104,18228,14460,21188,33989,62939,17873,0
0,6877,32027,56176,12889,26698,41874,5957,1
0,58895,45094,14603,10444,19370,7615,0,1
0,23423,25172,10220,30292,2088,34856,0,1
0,58742,57469,53108,23120,14145,0,0,0
0,53921,22537,28698,29440,27550,35353,0,0
0,26063,4789,32059,54752,49193,21730,0,0
0,0,45035,24059,13212,26293,56086,0,0
0,0,1156,11847,58350,10834,44159,0,0
0,0,54202,44666,13175,9592,0,53620,0
0,0,40574,16426,44843,7553,0,41705,0
0,0,0,26253,53684,64356,24393,29789,0
0,0,0,27281,40900,23366,3371,17873,0
0,0,0,33540,23747,40572,0,5957,0
0,0,0,28269,65266,42966,0,0,0
0,0,0,17943,25905,20623,0,0,0
0,0,13393,57716,27221,9501,0,0,0
0,21722,18989,1586,14432,42652,34930,0,0
0,7961,9199,23831,26279,1212,3366,0,0
0,53417,32989,21797,58811,52359,24220,0,0
0,32890,38346,40984,25027,28675,55054,0,0
0,25750,30750,7735,21281,58911,0,53620,0
0,0,0,45654,20682,24070,60553,29789,0
0,0,0,3087,50049,56402,40636,17873,0
0,0,0,16444,41732,13992,26751,5957,0
0,0,0,29367,16267,42326,9819,0,0
0,0,0,31651,20671,7490,51436,0,0
0,0,0,48909,24122,13734,57325,0,0
0,46607,62554,9377,20559,56593,0,0,0
0,36548,31492,25795,25615,20877,33782,0,1
0,0,0,52932,58475,27424,0,53620,0
0,0,0,64190,39716,30999,16975,41705,0
0,0,0,51514,56132,59020,46865,29789,0
0,0,0,54879,9485,64812,61289,17873,0
0,0,0,29246,65429,57422,51442,5957,0
0,0,0,3195,36234,23253,49325,0,0
0,0,0,18716,54226,17343,48381,0,0
0,0,0,62053,47680,50868,21451,0,0
0,0,0,26215,38756,27032,0,0,0
0,4215,64542,32050,32492,20117,52983,0,0
0,24508,10389,26644,46423,14953,38643,0,1
0,45232,62957,32793,32927,55501,0,53620,0
0,0,7168,46358,40513,55931,20131,41705,0
0,0,41792,17925,50184,58654,0,29789,0
0,0,34803,738,32594,12795,0,17873,0
0,0,54140,60007,11972,51212,0,5957,0
0,0,16227,6736,44757,7860,39419,0,0
0,0,35296,5040,1250,59650,21676,0,0
0,0,12785,1357,31876,39868,47851,0,0
0,0,11527,54438,65016,4153,0,0,0
0,0,23249,12073,39339,17131,0,0,0
0,0,62554,6045,51608,52000,39091,0,0
0,0,0,60241,33410,45186,19818,0,0
0,0,0,29896,62437,37028,58658,53620,0
0,0,0,31311,61267,42841,24603,41705,0
0,0,0,49741,54135,43071,0,29789,0
0,0,0,24027,40097,14434,20523,17873,0
0,0,0,53112,40838,30159,0,5957,0
0,0,0,47551,60348,22284,59155,0,0
0,0,0,54730,17125,43240,21188,0,0
0,0,0,61198,52686,63768,57453,0,0
0,0,0,24096,61179,2489,0,0,0
0,34634,36808,43132,24243,51680,39161,0,0
0,0,0,13479,50640,44854,0,0,0
0,0,18096,11673,55945,18326,1046,0,0
0,0,0,18577,31765,6816,0,53620,0
0,0,0,13233,10876,50529,20606,41705,0
0,0,0,3490,17417,40498,28677,29789,0
0,0,0,45445,4660,62393,0,17873,0
0,0,0,55324,13784,35936,0,5957,0
0,0,0,26003,18418,9880,9988,0,0
0,0,0,35451,34941,43549,29791,0,0
0,0,0,48762,57486,52688,50591,0,0
0,0,0,41585,60177,38817,18060,0,0
0,25631,9771,14167,31518,26065,0,0,0
0,0,0,57995,50507,44260,0,0,0
0,0,0,41196,7716,378,1733,0,0
0,0,0,7270,42757,40965,0,53620,0
0,0,0,33764,10964,6224,48458,41705,0
0,0,0,36467,39459,44050,0,29789,0
0,0,0,33077,61782,48332,33985,17873,0
0,0,0,64025,42912,33884,0,5957,0
0,0,0,32545,55319,43778,0,0,0
0,0,0,20638,24595,50269,10113,0,0
0,0,0,40223,19334,42411,0,0,0
0,0,0,13634,49653,3766,0,0,0
0,0,11903,37204,41672,62214,37199,0,0
0,0,0,40728,18360,25524,0,0,0
0,0,0,38358,13299,33810,0,53620,0
0,0,0,30846,28925,20230,0,41705,0
0,0,0,64809,8183,31072,52263,29789,0
0,0,0,6886,33213,21311,62661,17873,0
0,0,0,1300,53528,36877,45970,5957,0
0,0,0,33491,13114,61764,0,0,0
0,0,0,1480,7498,34135,0,0,0
0,0,0,3926,55741,14180,38762,0,0
0,0,0,39333,43290,28709,28592,0,0
0,0,0,34270,5672,57543,0,0,0
0,0,0,1267,6801,825,16109,0,0
0,0,0,40944,47540,29623,0,0,0
0,0,0,36630,33465,22016,10651,53620,0
0,0,0,33827,53289,20494,33687,41705,0
0,0,0,25734,54488,40896,0,29789,0
0,0,0,23647,12018,4370,0,17873,0
0,0,0,54174,15917,55254,1167,5957,0
0,0,0,34760,50521,3554,0,0,0
0,0,0,22681,7696,11888,16112,0,0
0,0,0,40267,2532,52495,43844,0,0
0,0,0,63437,4702,46009,0,0,0
0,0,0,37996,25578,50149,25386,0,0
0,0,0,2767,38065,57062,0,0,0
0,0,0,24144,16663,41007,18432,53620,0
0,0,0,27629,2972,24122,0,41705,0
0,0,0,43112,47357,34983,60335,29789,0
0,0,0,12130,34414,60925,0,17873,0
0,0,0,6567,6594,35253,0,5957,0
0,0,0,26714,52540,64701,25715,0,0
0,0,0,52952,40825,13325,0,0,0
0,0,0,11493,34264,37513,0,0,0
0,0,0,54096,24140,11418,48671,0,0
0,0,47578,39210,4219,34245,49526,0,0
0,34952,25962,60565,1544,25992,39053,0,0
0,8707,55127,55949,4202,29230,22159,0,0
0,0,16333,38472,27761,61271,0,53620,0
0,0,0,25252,14193,5039,3044,41705,0
0,0,0,13438,15356,32981,0,29789,0
0,0,0,62360,30624,40107,40482,17873,0
0,0,54205,22693,23287,11640,26717,5957,0
0,0,0,26591,9668,36090,0,0,0
0,0,0,47362,63889,23540,0,0,0
0,0,0,5426,37480,64375,18258,0,0
0,0,0,24977,23818,57038,2560,0,0
0,0,47887,41326,21518,3388,18405,0,0
0,0,0,45509,5701,53255,0,0,0
0,0,0,64582,31725,2973,18853,53620,0
0,0,0,56694,62225,57268,0,41705,0
0,0,0,63133,578,44066,0,29789,0
0,0,0,45774,24273,53674,0,17873,0
0,0,0,27849,57043,57736,0,5957,0
0,0,0,4148,59105,40818,0,0,0
0,0,19026,15586,26036,6645,0,0,0
0,0,54881,53498,14319,61834,44333,0,0
0,25366,42202,42247,49905,21951,59047,0,0
0,36564,23466,58492,45527,52820,0,0,0
0,0,51778,38691,3074,51647,38093,0,0
0,0,40211,37799,33698,11736,50285,53620,0
0,0,0,25139,37716,34560,0,41705,0
0,0,0,16768,51115,28021,49034,29789,0
0,0,0,1989,14401,19215,13443,17873,0
0,0,0,53838,62464,29893,6279,5957,0
0,0,0,39526,42385,56767,0,0,0
0,0,0,56821,55505,51182,0,0,0
0,0,0,34757,39333,49970,20445,0,0
0,0,54936,62116,37247,19434,0,0,0
0,13867,19850,60585,1180,38587,50053,0,1
0,38684,12501,32829,61461,29034,33992,0,1
0,30005,51766,58840,42700,8831,14955,0,1
0,21763,13793,1745,60820,56047,43608,53620,1
0,55595,29649,43660,11742,563,45486,41705,1
0,0,0,30033,23488,34414,2658,29789,0
0,0,0,19631,5829,27966,19955,17873,0
0,0,0,52051,5268,45043,0,5957,0
0,0,0,17828,25054,52438,51698,0,0
0,0,0,20730,29197,43473,16651,0,0
0,0,0,2900,44888,18995,18582,0,0
0,0,0,46876,8731,43667,44918,0,0
0,0,0,48312,46267,20439,23784,0,0
0,12968,20411,65330,23027,730,53450,0,0
0,15629,33713,62762,11099,36965,18756,0,0
0,23960,61880,51813,4104,14102,0,53620,0
0,32155,4664,39071,29404,26511,1868,41705,0
0,49962,58159,39834,29873,36538,0,29789,0
0,49465,11735,47772,14937,65096,41714,17873,0
0,4492,43786,1399,51143,59384,0,5957,0
0,23304,40751,349,60269,4286,0,0,0
0,24992,50674,17582,29407,6934,10402,0,0
0,55652,42873,4749,7028,23449,0,0,0
0,22171,12335,33619,62963,2438,21513,0,0
0,10063,53605,51890,37369,51590,29533,0,0
0,0,0,24117,18061,0,0,0,0
0,0,0,3034,63009,12992,41360,53620,0
0,0,0,8772,20826,49672,36103,41705,0
0,0,0,62346,57812,35991,47474,29789,0
0,0,0,29159,6006,8078,18185,17873,0
0,0,0,51772,42106,28602,0,5957,0
0,0,0,32183,44457,45908,0,0,0
0,0,0,25530,16989,25155,0,0,0
0,0,0,42572,21518,52159,0,0,0
0,0,0,38263,50809,451,17434,0,0
0,0,0,64554,63626,39488,47508,0,0
0,0,0,10460,20230,23144,0,0,0
0,0,0,16893,64794,3303,58252,0,0
0,0,0,58332,61752,8097,0,53620,0
0,0,0,55903,28925,45048,43633,41705,0
0,0,0,33633,39684,61968,0,29789,0
0,0,0,44699,42750,20566,30336,17873,0
0,0,0,63533,15627,20330,45657,5957,0
0,0,0,21714,52327,26060,0,0,0
0,0,0,59643,38139,37444,27120,0,0
0,0,0,7270,43112,35313,60154,0,0
0,0,0,21199,32093,40783,52927,0,0
0,0,0,57242,59956,50388,33309,0,0
0,0,0,4235,57320,20345,0,0,0
0,0,0,5653,23598,15889,0,0,0
0,0,0,47290,49023,37692,0,53620,0
0,0,0,49746,33256,62141,10035,41705,0
0,0,0,51761,29211,29679,25737,29789,0
0,0,0,2133,61533,55805,0,17873,0
0,0,0,28567,29352,57965,0,5957,0
0,0,0,56626,56382,29336,0,0,0
0,0,0,25310,3230,15487,27328,0,0
0,0,0,43826,2560,23626,46483,0,0
0,0,0,41250,16742,23223,0,0,0
0,28718,39144,25941,39549,45435,28935,0,0
0,0,55702,38004,65490,58602,0,0,0
0,0,0,20028,51833,50571,55012,0,0
0,0,0,41260,58929,48735,25079,53620,0
0,0,0,8602,54728,48861,16134,41705,0
0,0,0,58603,32730,2432,0,29789,0
0,0,0,25484,51510,51593,0,17873,0
0,0,0,53108,9364,41003,0,5957,0
0,0,0,37588,20584,22011,47032,0,0
0,0,0,15774,47842,63068,0,0,0
0,0,0,49598,37021,44390,0,0,0
0,0,0,18325,49153,65420,23943,0,0
0,0,0,63004,60731,55614,23820,0,0
0,0,0,40524,50223,1249,46548,0,0
0,0,0,58184,17780,58185,0,53620,0
0,0,0,62300,28159,16715,0,41705,0
0,0,0,661,41133,45448,0,29789,0
0,0,0,32277,22263,2005,33555,17873,0
0,0,0,61003,45639,20921,0,5957,0
0,0,0,31360,4306,21641,49655,0,0
0,0,0,48322,42023,40424,0,0,0
0,0,0,48613,58679,6878,0,0,0
0,0,0,61808,30899,13471,516,0,0
0,12180,61265,11658,5993,27389,28637,0,0
0,0,0,52149,27717,39391,0,0,0
0,0,0,5739,19906,46791,17551,0,0
0,0,0,64617,26632,25447,0,53620,0
0,0,0,45672,55331,55675,12467,41705,0
0,0,0,46236,62436,60738,0,29789,0
0,0,0,62969,33762,16187,0,17873,0
0,0,0,3954,51200,34060,0,5957,0
0,0,0,45370,49132,25185,0,0,0
0,0,0,47636,25271,19319,23401,0,0
0,0,0,4588,9656,21149,65161,0,0
0,0,0,45173,61708,39436,32,0,0
0,29154,8546,52844,42641,2832,24325,0,0
0,18799,49524,47481,7864,37832,22382,0,0
0,8726,12027,38889,8181,26524,0,0,0
0,12835,11250,18780,29302,16705,34989,53620,0
0,46275,52434,21377,40727,56484,42255,41705,0
0,52810,23385,39297,10174,18600,0,29789,0
0,0,0,59647,62575,14151,64110,17873,0
0,0,0,19364,17991,48939,45570,5957,0
0,0,0,610,59801,62839,0,0,0
0,0,0,44672,15008,1038,0,0,0
0,0,0,4070,26406,50125,0,0,0
0,0,0,57247,51817,38020,0,0,0
0,0,40215,59982,17838,52909,37893,0,0
0,10079,2069,22096,47746,905,18476,0,0
0,0,38934,47118,47799,37582,36632,0,0
0,0,0,45158,61868,64185,56629,53620,0
0,0,0,49632,21592,54144,12882,41705,0
0,0,0,30040,15175,1037,0,29789,0
0,0,0,25906,42339,53678,24576,17873,0
0,0,0,1819,64827,14021,492,5957,0
0,0,0,8186,43807,10143,37183,0,0
0,0,0,35236,6769,9040,45772,0,0
0,0,0,38989,12593,57500,0,0,0
0,0,0,21290,20526,47052,62369,0,0
0,0,47661,47146,43481,36039,21519,0,0
0,0,32817,44280,2107,38015,14095,0,0
0,35422,31316,11907,47885,40454,37626,0,0
0,0,0,44721,57210,23216,0,53620,0
0,0,0,50068,60599,56542,38127,41705,0
0,0,0,45604,36888,54950,0,29789,0
0,0,0,32093,33201,13846,63130,17873,0
0,0,0,50199,20076,10678,16588,5957,0
0,0,0,38967,33601,60024,0,0,0
0,0,0,29827,56529,26080,0,0,0
0,0,0,34347,60859,10181,0,0,0
0,0,0,35009,3791,57791,597,0,0
0,0,43438,46275,10000,32231,52997,0,0
0,0,0,4880,5020,61320,0,0,0
0,0,0,42187,44726,55537,26172,0,0
0,0,0,65477,30662,54822,0,53620,0
0,0,0,57652,41585,9540,28968,41705,0
0,0,0,13720,40846,40284,0,29789,0
0,0,0,28315,61475,42921,61025,17873,0
0,0,0,49244,19966,20659,0,5957,0
0,0,0,61340,50057,7237,20645,0,0
0,0,6157,34251,57204,41748,57521,0,0
0,0,0,26555,9235,12381,0,0,0
0,0,0,53397,3239,23002,45007,0,0
0,63585,11480,65155,10293,48026,0,0,0
0,3903,55128,56394,17918,24132,12574,0,0
0,63593,51839,31315,42471,4616,61860,0,0
0,8434,58196,10958,25387,6484,0,53620,0
0,0,0,3930,8686,57679,272,41705,0
0,0,0,27170,3990,190,59678,29789,0
0,0,0,20304,3756,33534,13513,17873,0
0,0,0,14802,10827,16103,2847,5957,0
0,0,0,36383,20251,33730,0,0,0
0,0,0,63804,21732,22207,0,0,0
0,0,0,29462,61457,28677,29781,0,0
0,0,0,32719,6903,28670,32107,0,0
0,59065,17961,45978,60241,60711,16786,0,0
0,0,38267,29708,46351,7636,0,0,0
0,0,0,15005,45163,31336,4875,0,0
0,0,7489,3053,27506,60969,0,53620,0
0,0,29080,35446,4944,63775,22448,41705,0
0,0,0,22183,58819,23511,0,29789,0
0,0,0,65424,61950,2460,0,17873,0
0,0,0,16037,57754,50605,0,5957,0
0,0,0,29520,10952,39309,18084,0,0
0,0,0,63323,1691,50434,0,0,0
0,0,49407,5251,51560,35912,53609,0,0
0,26176,27518,44109,5895,16205,17862,0,1
0,19136,35239,26341,35642,58350,55898,0,1
0,24936,9283,30286,37699,23826,0,0,0
0,29714,546,53397,43668,32285,63719,53620,0
0,0,18831,5111,25124,60555,59434,41705,0
0,0,492,40567,47757,11558,18764,29789,0
0,0,0,42871,40369,65315,40303,17873,0
0,0,0,21339,16432,53601,64272,5957,0
0,0,0,60315,58497,5492,35902,0,0
0,0,50761,45109,16979,40400,23310,0,0
0,0,16029,34823,39362,45390,46592,0,0
0,0,20031,56232,11954,65465,28501,0,0
0,14811,65172,49125,42475,29873,64452,0,0
0,39950,62529,23596,58113,18046,51230,0,0
0,0,0,10627,43925,57788,64252,0,0
0,0,0,21247,50119,12262,16759,53620,0
0,0,0,39062,11630,9904,59333,41705,0
0,0,0,64030,51601,17563,0,29789,0
0,0,0,50973,44297,37565,25396,17873,0
0,0,0,60590,10091,21207,47132,5957,0
0,0,0,14124,51178,48024,42924,0,0
0,0,0,14871,51115,35108,0,0,0
0,0,0,13397,51800,40212,57295,0,0
0,0,0,25781,34106,63574,29367,0,0
0,0,0,59364,41507,51428,32662,0,0
0,0,45367,24864,64329,21686,37819,0,0
0,0,0,17695,36341,6279,0,0,0
0,0,0,18663,59505,22472,23402,53620,0
0,0,0,53092,3736,21993,57654,41705,0
0,0,0,49591,29519,63350,0,29789,0
0,0,0,64162,36923,18146,43418,5957,0
0,0,0,62716,35223,16703,48604,0,0
0,0,0,52283,20297,46497,0,0,0
0,0,0,50362,13681,42742,54447,0,0
0,0,0,5076,11818,56813,27626,0,0
0,0,41590,64919,17003,22352,0,0,0
0,30140,15024,36441,16843,29760,0,0,0
0,26235,47957,3472,5966,49609,49031,0,0
0,3347,46363,16328,15161,40420,38228,53620,0
0,0,50542,10864,2881,1568,18395,41705,0
0,0,0,30192,7184,51149,17635,29789,0
0,0,0,20582,65110,53429,14757,17873,0
0,0,0,59218,44625,63890,0,5957,0
