kde_prob_mean,kde_prob_night_mean,dist_to_centroid_mean,step_median,mean_speed,accelerate,turning_angle_max,turning_angle_median,is_night,is_outside
3778,3586,20992,650,1162,4849,2065,2065,0,1
4167,3055,21344,1370,2447,1533,36489,36489,0,1
4224,2955,21542,234,419,2429,17985,17985,0,1
10455,21035,21162,8257,7368,4141,29303,29303,65535,0
22924,40220,22718,3783,6769,717,5537,5537,65535,0
31684,51028,23498,2718,4822,2306,5570,5570,65535,0
26449,45855,23041,1767,1586,1939,64518,64518,65535,0
22689,39884,23219,1167,2080,588,8259,8259,65535,0
22609,39711,23236,37,66,2416,0,0,65535,0
19124,31201,23492,1317,2349,2719,6836,6836,0,0
19840,31590,24009,565,1006,1597,27739,27739,0,0
21720,36444,24151,669,1201,234,28259,28259,0,0
23660,42119,24351,822,1468,319,165,165,0,0
23557,42411,25009,719,1281,223,28105,28105,0,0
24681,45700,24638,734,1317,43,46325,46325,65535,0
30947,48392,22732,2695,4822,4188,7108,7108,65535,0
42952,40518,20113,3993,7020,2580,159,159,65535,0
33504,37450,17374,4658,8478,1772,928,928,65535,0
31823,38794,18711,1464,2614,6992,47071,47071,65535,0
31897,38811,18698,15,27,3089,0,0,65535,0
32234,39126,19242,660,1181,1377,46267,46267,65535,0
37226,39386,20995,2645,4702,4180,7559,7559,0,0
41220,41585,21133,1292,2315,2857,15841,15841,0,0
41139,42286,21302,380,681,1954,7382,7382,0,0
38706,45446,21924,1291,2319,1966,359,359,0,0
30069,45519,22155,2048,3615,1528,10316,10316,0,0
20753,35862,23132,2765,4993,1661,3704,3704,65535,0
5988,15040,11689,14439,25663,24534,34568,34568,65535,1
3991,11348,11271,4233,7635,21712,11204,11204,65535,1
3984,10498,9392,2139,3822,4550,28755,28755,65535,1
4606,11706,7270,2565,4554,868,14597,14597,65535,1
7066,14098,4033,3713,6686,2563,15384,15384,65535,0
25464,23006,5321,5126,9164,2958,18722,18722,65535,0
38289,28121,6350,3049,5439,4437,12589,12589,0,0
35562,27477,5901,503,901,5427,49721,49721,0,0
37195,27855,6571,790,1403,595,51842,51842,0,0
29509,24774,6512,1788,3221,2187,28280,28280,0,0
22289,17447,7132,4250,7477,5000,4572,4572,0,0
2830,8882,13652,8625,15612,9834,5685,5685,65535,1
646,3165,17961,5203,9335,7522,2105,2105,65535,1
4300,12650,13464,6552,11588,2661,45027,45027,65535,1
3265,9201,16088,2900,5243,7660,44142,44142,65535,1
16920,22365,25802,15123,26827,25569,19420,19420,65535,1
12821,12902,25583,1778,3198,28386,48316,48316,65535,0
12194,11342,25974,573,1019,2588,19486,19486,65535,0
10622,9473,28770,3080,5473,5286,12180,12180,0,0
12488,13341,27904,1482,2675,3372,50190,50190,0,0
8576,9933,31028,3415,6098,4082,45825,45825,0,0
8002,10145,31349,581,1032,6005,18665,18665,0,0
9196,15109,30706,1993,3580,3058,21609,21609,0,0
14851,24374,28672,2251,4034,543,22486,22486,65535,0
11538,25805,19548,9964,17842,16512,3797,3797,65535,0
7324,16944,15504,5068,9061,10483,9185,9185,65535,0
6663,15184,14342,1468,2624,7684,1644,1644,65535,0
7891,17828,10149,4625,8268,6737,8983,8983,65535,0
7162,17105,9896,870,1554,8004,21759,21759,65535,0
9078,18675,9648,2172,3891,2797,54918,54918,65535,0
19739,23212,13057,4570,8152,5076,17905,17905,0,0
19586,24266,13917,953,1684,7632,14609,14609,0,0
17800,24095,14177,562,1014,808,18588,18588,0,0
42730,39104,17927,6275,11239,12228,42439,42439,0,0
32933,39517,23105,5664,5044,3684,16730,16730,65535,0
35590,41141,28930,6405,11545,7825,1630,1630,65535,0
12383,26922,29805,4627,8270,3908,27793,27793,65535,0
22574,40618,28024,2124,3797,5339,46955,46955,65535,0
23545,47130,26745,1684,3023,928,21104,21104,65535,0
22051,44889,26751,1503,2677,412,19556,19556,65535,0
22269,42197,26402,938,1679,1193,9589,9589,65535,0
21902,38310,26096,791,1415,316,963,963,0,0
21315,36244,26211,340,607,964,16536,16536,0,0
21425,36552,26172,63,110,584,0,0,0,0
21203,38877,26761,787,1423,1584,35300,35300,0,0
14210,23471,28911,2893,5195,4521,26403,26403,0,0
3210,7070,33179,4680,8372,3795,14573,14573,65535,1
893,3039,34638,1714,3065,6335,6329,6329,65535,1
3077,6266,33507,1985,3544,571,54897,54897,65535,1
9961,8260,29146,6556,11641,9601,4728,4728,65535,0
9952,7432,28248,1293,2299,11089,2716,2716,65535,0
10723,8331,27261,1344,2442,173,28304,28304,65535,0
11282,9190,25593,1854,3286,999,9885,9885,65535,0
9535,6193,24172,2179,3912,750,19806,19806,0,0
7350,2303,25096,4047,7237,3972,19619,19619,0,0
6106,2681,27193,2829,5037,2616,12226,12226,0,1
7953,7140,30351,3913,3505,916,23462,23462,0,0
7374,6168,33070,4903,8655,6071,10780,10780,65535,0
1463,2623,36326,3870,7014,1986,9193,9193,65535,1
302,691,37405,2227,3981,3621,29741,29741,65535,1
0,342,37825,1062,1902,2486,44454,44454,65535,1
2846,4176,35167,3347,5985,4876,31746,31746,65535,1
7481,7271,31772,3856,6883,1070,5802,5802,65535,0
7505,7255,31763,49,87,8071,0,0,65535,0
8385,8835,31108,1388,2464,2817,49656,49656,0,0
8730,8946,30865,283,514,2363,29459,29459,0,0
9024,9195,30661,225,401,134,0,0,0,0
10055,9617,29744,1029,1838,1714,7892,7892,0,0
9871,10326,30116,676,1207,752,50888,50888,0,0
12247,16141,29184,1770,3170,2349,26749,26749,65535,0
20543,43475,27480,5831,10423,8657,3695,3695,65535,0
24708,41838,22278,5719,10240,219,30124,30124,65535,0
5664,14294,4029,20678,36967,31907,399,399,65535,1
11955,26355,790,5380,9613,32637,14277,14277,65535,0
17501,30077,5634,5332,2383,2158,3379,3379,0,0
16885,30269,5042,1077,1921,551,48618,48618,0,0
13316,27555,4137,3166,2830,543,735,735,0,0
13179,27878,6163,2537,4543,2047,45893,45893,65535,0
17039,31282,9422,7775,13912,11195,24212,24212,65535,0
33990,45152,11679,2640,4690,10940,23610,23610,65535,0
31855,48697,12297,3404,6117,1712,38233,38233,65535,0
32627,29730,7214,6041,10809,5606,33100,33100,65535,0
31352,28946,5706,1691,3026,9298,6960,6960,65535,0
33307,29578,6388,758,1353,1994,64293,64293,65535,0
45277,29903,7377,2281,4073,3243,29081,29081,0,0
41239,33059,9260,2424,4348,329,6558,6558,0,0
39425,33643,9511,327,585,4487,2082,2082,0,0
29139,27072,4762,5328,9548,10726,57000,57000,0,0
13531,24317,1738,3412,5985,4174,10067,10067,0,0
13035,27346,3984,5726,10392,5341,23445,23445,65535,0
11777,27012,7268,4052,7277,3735,19959,19959,65535,0
19578,32195,12968,6608,11780,5361,2354,2354,65535,0
14824,32498,19767,7540,13518,2081,760,760,65535,0
44549,53121,14306,6166,10980,3019,58032,58032,65535,0
15712,31198,9754,5017,8969,2401,8691,8691,65535,0
38598,47894,12245,3038,5411,4232,58101,58101,65535,0
50019,53564,13160,1254,2252,3788,5643,5643,0,0
51267,54342,13433,323,573,1991,21322,21322,0,0
51302,54405,13460,40,71,595,0,0,0,0
30739,42780,12381,2311,1383,524,29563,29563,65535,0
16612,30761,5731,7262,12983,13849,22972,22972,65535,0
12838,27164,3967,4208,7524,6518,15508,15508,65535,0
20382,29227,7656,4290,7699,210,24206,24206,65535,0
30202,29113,10178,2796,4997,3225,9327,9327,65535,0
38082,30592,11912,1904,3404,1901,784,784,65535,0
38107,30510,11865,87,154,3848,0,0,65535,0
41035,30988,12431,1059,1908,2112,25691,25691,0,0
37263,28409,11947,920,1641,319,27159,27159,0,0
38266,28960,12070,171,306,1592,0,0,0,0
40066,30395,12788,814,1455,1371,19644,19644,0,0
38911,34639,14717,2110,3760,2743,6902,6902,0,0
26050,30860,16798,2333,4202,532,3792,3792,65535,0
7336,12099,19193,3751,6707,2991,22512,22512,65535,0
1776,3859,20546,1848,3292,4063,1304,1304,65535,1
20573,26555,15571,5506,9843,7822,49689,49689,65535,0
16349,30642,5689,12114,21675,14137,1659,1659,65535,0
28632,29165,5890,5775,10307,13549,6821,6821,65535,0
41386,29559,6704,2008,3581,8010,3713,3713,65535,0
33968,27289,5494,2178,3907,390,28302,28302,0,0
35774,27605,5805,347,622,3934,38824,38824,0,0
29544,26324,4925,988,1752,1338,56675,56675,0,0
29971,26382,4999,86,153,1903,0,0,0,0
3694,11222,14066,15938,14300,8475,31387,31387,65535,1
2887,7355,16805,7400,13275,1227,21253,21253,65535,1
12373,26333,20269,7956,14106,984,6185,6185,65535,0
12448,12768,27518,8273,14691,693,26310,26310,65535,0
7898,6510,29163,7650,13829,1040,25038,25038,65535,0
7120,5227,29358,1582,2828,13135,5084,5084,65535,0
6580,2118,29267,2308,4094,1500,4950,4950,65535,0
6487,1837,29471,418,754,4021,11636,11636,0,1
6252,1491,29487,381,681,88,10849,10849,0,1
6464,1961,30189,801,1431,895,37860,37860,0,1
3259,3015,34081,4508,8001,7786,1403,1403,0,1
3281,3141,34070,315,563,8866,27081,27081,0,1
1840,1928,35181,1312,2376,2192,41935,41935,65535,1
530,581,36408,1870,3318,1116,8351,8351,65535,1
237,238,36744,390,701,3141,8504,8504,65535,1
1565,1308,35327,1774,3171,2946,47909,47909,65535,1
2188,98,29199,7369,13181,11957,2773,2773,65535,1
514,269,25786,3730,6683,7775,9173,9173,65535,1
2737,803,26597,2109,3739,3484,41933,41933,65535,1
5978,1354,28773,2728,4916,1417,11914,11914,0,1
5444,948,29941,1685,3014,2272,25502,25502,0,1
5797,1353,30555,799,1410,1890,26699,26699,0,1
4771,1729,32189,1786,3226,2190,10862,10862,0,1
6634,3173,30735,2258,4011,931,48506,48506,0,0
9539,21698,20240,15474,27928,28824,5188,5188,65535,1
7922,18184,7352,14126,25169,3282,18715,18715,65535,0
13442,29993,6117,7149,12827,14788,15993,15993,65535,0
17392,32863,6959,1377,2432,12262,6836,6836,65535,0
16436,32348,6753,302,542,2264,64394,64394,65535,0
25289,32770,8627,3411,6057,6540,58108,58108,65535,0
32357,30065,11226,3092,5563,594,6344,6344,65535,0
41238,31015,12545,2678,4812,901,15345,15345,0,0
37308,28572,11780,890,1584,3835,39338,39338,0,0
37886,28843,11886,116,207,1638,0,0,0,0
36786,28177,11856,264,476,324,37207,37207,0,0
36036,32176,14435,3346,6010,6637,48426,48426,0,0
25111,29433,16638,2496,4463,1847,16626,16626,65535,0
21850,27789,16666,3751,6676,2630,29555,29555,65535,0
4740,13205,19176,7470,13268,7818,1678,1678,65535,1
5255,15484,20953,2569,4567,10328,5651,5651,65535,1
21051,39528,17771,4227,7664,3749,39935,39935,65535,0
41459,45535,16467,5333,4765,1729,10382,10382,65535,0
50790,46520,15421,2034,3633,1351,10661,10661,0,0
50928,46616,15403,20,35,4308,0,0,0,0
52350,47581,15201,227,401,430,0,0,0,0
53551,55077,14503,2028,3620,3837,28867,28867,0,0
38940,48772,12988,2227,3989,441,11713,11713,0,0
13657,30054,19969,7701,4610,248,45406,45406,65535,0
1315,5169,23941,4338,7731,3715,2894,2894,65535,1
46475,54318,14791,10100,18144,12492,62729,62729,65535,0
38648,47900,12233,2881,5128,15474,793,793,65535,0
44521,50441,12434,950,1702,4100,31096,31096,65535,0
52330,47635,15210,3280,5856,4952,18192,18192,0,0
50497,44906,15195,1106,1984,4638,26463,26463,0,0
50277,44722,15227,35,61,2280,0,0,0,0
43094,40022,16135,1151,2056,2380,12557,12557,0,0
45768,49577,16013,2581,4605,3036,24498,24498,0,0
35238,40168,17013,1215,2192,2908,41999,41999,65535,0
8394,22591,21240,6967,6214,2395,29566,29566,65535,0
946,4226,24825,4275,7643,1706,5787,5787,65535,1
17812,37018,19029,6522,11708,4872,62069,62069,65535,0
33797,48850,17015,2810,4985,7965,7245,7245,65535,0
33687,48756,17038,28,50,5922,0,0,65535,0
36783,50408,16611,498,891,1004,48111,48111,0,0
33433,49061,16885,622,1107,256,50619,50619,0,0
31051,46907,16360,1056,1898,950,23235,23235,0,0
29975,45808,16280,215,382,1798,0,0,0,0
25036,38736,15152,1411,2534,2579,14007,14007,0,0
36101,50111,16019,1813,3247,853,54271,54271,65535,0
9017,22149,11013,6797,12181,10691,55751,55751,65535,0
15842,30257,7472,5680,10129,2444,29610,29610,65535,0
15351,28170,7924,2027,3622,7762,13420,13420,65535,0
27508,29321,6182,4226,7492,4583,21985,21985,65535,0
27819,29348,6204,52,94,8909,0,0,65535,0
29585,44905,11618,6443,11508,13616,34604,34604,65535,0
50024,47302,15566,6745,12108,719,16146,16146,0,0
52201,47551,15230,627,1117,13088,61067,61067,0,0
55749,51731,14532,848,1508,464,29261,29261,0,0
55791,52872,14473,353,634,1048,19091,19091,0,0
53574,53789,13443,1134,2027,1663,26724,26724,0,0
50691,55050,14847,2133,3801,2111,45733,45733,65535,0
13395,26714,19750,5464,9776,7138,10173,10173,65535,0
34414,42500,17142,3263,5848,4701,59357,59357,65535,0
13631,29677,9324,8953,16079,12271,16156,16156,65535,0
54627,51307,13727,6542,11651,5266,54543,54543,65535,0
54610,51282,13728,12,22,13897,0,0,65535,0
34503,45678,11770,3205,5745,6849,18578,18578,65535,0
49884,44565,15143,4053,7249,1797,56424,56424,0,0
55705,51646,14550,1968,3505,4452,32972,32972,0,0
55863,53129,14403,421,753,3286,2578,2578,0,0
55081,54243,14458,517,913,188,9944,9944,0,0
48993,54606,13913,1434,2583,2009,12569,12569,0,0
45175,52701,13523,534,954,1943,11421,11421,65535,0
19686,37017,18985,6105,10880,11813,46322,46322,65535,0
30068,47561,12332,14873,26808,19172,54646,54646,65535,0
22965,42788,12533,3773,6752,23967,218,218,65535,0
49256,65535,16686,4619,8229,1758,33246,33246,65535,0
51864,47049,21123,4910,8794,675,7320,7320,65535,0
51190,50403,20594,581,1034,9226,60401,60401,65535,0
50006,57827,19325,1386,2478,1724,1788,1788,0,0
50706,56401,19848,644,1155,1585,54926,54926,0,0
50271,58605,19565,342,613,650,46338,46338,0,0
50167,59084,19531,78,140,563,0,0,0,0
50028,59141,19355,274,491,419,39081,39081,0,0
47250,62633,19494,1300,2313,2166,51366,51366,65535,0
33080,59006,26800,9800,17629,18396,14122,14122,65535,0
27258,53587,20218,7281,6515,6641,57741,57741,65535,0
52359,56739,24672,5154,9191,3187,53826,53826,65535,0
56545,53299,24473,761,1364,9365,32810,32810,65535,0
61657,49532,23713,1524,2716,1609,6722,6722,65535,0
64083,45860,23539,813,1449,1507,6238,6238,0,0
64191,43603,23381,543,971,572,2351,2351,0,0
58351,24753,27018,4008,7088,7224,42416,42416,0,0
58620,24668,26994,40,73,8469,0,0,0,0
61918,42520,22984,4517,8067,9535,12761,12761,0,0
59936,49298,22605,846,1519,7856,27564,27564,65535,0
61237,30956,23856,2105,3714,2585,61809,61809,65535,0
37591,22023,23357,2271,4111,480,21281,21281,65535,0
38808,20145,23738,442,792,3975,44132,44132,65535,0
41870,21261,23754,249,441,416,24314,24314,65535,0
43163,19811,24058,360,646,246,22784,22784,65535,0
41162,20906,23765,375,669,27,62418,62418,65535,0
46632,19122,24380,846,1500,984,63192,63192,0,0
49922,12597,26044,2024,3608,2509,3586,3586,0,0
55352,19215,24999,1142,2067,1863,56877,56877,0,0
53627,21011,24556,541,952,1310,9049,9049,0,0
62160,34398,23598,1483,1337,232,25925,25925,65535,0
21058,24632,29747,7797,13812,14758,35923,35923,65535,0
19825,24912,29865,206,372,16167,0,0,65535,0
34003,23127,28768,1729,3093,3251,63377,63377,65535,0
63617,36067,26133,2890,5129,2412,15254,15254,65535,0
53918,46182,26427,1521,2714,2877,38878,38878,65535,0
53442,50428,26071,545,984,2087,21683,21683,65535,0
64669,27030,26324,2913,5224,5077,50006,50006,0,0
65298,29523,26220,273,485,5615,59534,59534,0,0
65535,30351,26131,105,188,355,0,0,0,0
53309,20884,27434,1445,2576,2844,61004,61004,0,0
64353,29102,26352,1210,2170,487,64690,64690,0,0
39274,57435,27230,4661,8346,7385,30991,30991,65535,0
25799,52023,26417,3380,6013,2771,12608,12608,65535,0
12669,33354,25404,3580,6432,503,3431,3431,65535,0
9633,26723,24853,1544,2755,4382,3596,3596,65535,0
19029,44444,23965,3319,5927,3781,50315,50315,65535,0
37213,62119,23443,3478,6232,365,126,126,65535,0
38469,63170,24096,720,1288,5906,37986,37986,65535,0
40441,64108,25726,1780,3183,2261,3651,3651,0,0
32166,58221,26813,1573,2813,441,15920,15920,0,0
50694,58792,20142,9765,17344,17235,63717,63717,0,0
49153,60839,19924,417,742,19737,38124,38124,0,0
35849,61863,18283,2289,2051,783,7011,7011,65535,0
20458,47406,14782,3934,7086,6055,10311,10311,65535,0
17253,33829,13044,3192,5696,1656,12308,12308,65535,0
30159,57124,21899,9754,17414,13969,47710,47710,65535,0
33818,61429,24264,2635,4707,15155,6584,6584,65535,0
33429,61130,24208,77,138,5467,0,0,65535,0
38056,61871,26629,2815,5042,5865,59164,59164,65535,0
48541,58895,25661,2041,3623,1681,37811,37811,0,0
38754,61267,26772,1912,3430,231,62472,62472,0,0
41185,63426,26060,779,1395,2433,48771,48771,0,0
31904,56038,27580,1791,3187,2129,58367,58367,0,0
22248,43779,28935,1510,1355,1098,3530,3530,65535,0
9263,23317,31686,3223,5762,5262,12214,12214,65535,0
15496,33717,29927,2428,4311,1721,59603,59603,65535,0
33884,60134,26563,3674,6585,2721,14595,14595,65535,0
18854,44181,23979,3970,7111,630,15698,15698,65535,0
37636,63518,24575,3188,5710,1676,53132,53132,65535,0
37742,63541,24567,23,40,6719,0,0,65535,0
43886,62163,26029,1981,3554,4209,27468,27468,0,0
38342,60313,26965,1143,2046,1803,22684,22684,0,0
37426,62589,26321,997,1775,323,39826,39826,0,0
38243,62234,26526,358,643,1358,63457,63457,0,0
52434,55241,25450,2730,4808,4899,24390,24390,0,0
29775,57924,25522,4106,7466,3228,56073,56073,65535,0
0,1325,22923,12098,21547,16747,11432,11432,65535,1
0,1124,22805,255,454,25108,11009,11009,65535,1
1362,5410,19457,3752,6751,7566,26228,26228,65535,1
1390,5487,19419,172,307,7680,0,0,65535,1
1390,5486,19398,692,1215,1064,3986,3986,65535,1
41031,62533,23653,11856,21359,24234,3608,3608,65535,1
65535,26856,25693,5680,10264,13388,6734,6734,0,0
64987,37969,25799,1590,2843,8860,54236,54236,0,0
63004,47452,24411,1551,2758,101,30635,30635,0,0
52364,40283,21991,4352,7775,5984,22351,22351,0,0
48878,54722,18891,3471,6189,1888,16295,16295,0,0
47017,65535,18048,1852,3306,3437,26250,26250,65535,0
33069,27101,7455,13406,24208,25206,16186,16186,65535,0
5684,15239,5871,12163,21709,2979,7100,7100,65535,1
6459,16399,6807,1101,1974,23619,5617,5617,65535,1
6271,16150,6619,216,386,1895,0,0,65535,1
4815,12469,5830,2883,5166,5719,15751,15751,65535,1
10613,25204,2735,7533,13460,9896,39515,39515,65535,0
13616,28114,3739,3191,5687,9250,14297,14297,0,0
13669,28370,3373,413,740,5921,43401,43401,0,0
13181,27468,4036,918,1638,1070,55913,55913,0,0
12830,26686,4550,653,584,629,481,481,0,0
13014,27263,4066,532,950,437,57342,57342,65535,0
11761,27701,6124,6153,11000,11997,30523,30523,65535,0
7349,18477,5908,4399,7866,3743,26152,26152,65535,0
32251,49068,12376,20098,35980,33610,38838,38838,65535,0
50222,50476,14952,2982,5339,36636,7906,7906,65535,0
50188,50243,14984,55,99,6247,0,0,65535,0
55037,37983,16960,2373,4217,4888,28119,28119,65535,0
35857,18834,19450,2748,4906,821,5184,5184,0,0
31879,20904,19232,2181,3933,1172,38937,38937,0,0
35008,22200,19021,345,612,3936,48992,48992,0,0
31097,19863,19377,412,739,153,55095,55095,0,0
28950,23344,18893,1313,2340,1904,34861,34861,0,0
42665,39247,16112,5812,10435,9706,6030,6030,65535,0
31549,43162,11627,5982,10734,359,13612,13612,65535,0
43182,49459,12713,4945,8764,2332,49261,49261,65535,0
22110,32261,10795,7256,13059,5161,20218,20218,65535,0
53658,62253,15981,5735,10274,3332,36933,36933,65535,0
54749,60680,16346,407,726,11356,1708,1708,65535,0
54764,60688,16333,16,28,834,0,0,65535,0
53509,33173,17697,3517,6298,7499,28906,28906,0,0
28767,15653,19948,2897,5140,1372,9448,9448,0,0
36717,19619,19302,849,1516,4323,64340,64340,0,0
41237,22814,18838,521,935,697,17348,17348,0,0
47191,26938,18292,688,1211,324,15629,15629,0,0
57776,54742,16422,3643,6617,6556,7682,7682,65535,0
44986,65535,17056,3831,6849,277,12273,12273,65535,0
48228,65535,16861,865,1553,6351,65284,65284,65535,0
24756,35922,11407,6209,11096,11388,32928,32928,65535,0
29685,57994,14450,3375,6031,6044,62359,62359,65535,0
49591,65535,16267,2732,4877,1376,13833,13833,65535,0
51713,64422,16129,589,1051,4557,23766,23766,65535,0
49156,65535,17481,2005,3599,3053,54177,54177,0,0
49622,65030,17569,169,302,3922,0,0,0,0
49138,65535,17144,465,832,634,44822,44822,0,0
45536,65535,16731,745,1320,577,19578,19578,0,0
45558,65535,16650,107,191,1348,0,0,0,0
37705,65535,16373,1198,2165,2382,39536,39536,65535,0
6686,14672,12983,14474,25557,27581,9649,9649,65535,1
23202,25553,3903,11074,20009,6695,42342,42342,65535,0
48792,54614,14271,12547,22217,2612,28814,28814,65535,0
58821,49610,16616,3241,5847,19722,19634,19634,65535,0
58766,50218,16590,77,138,6834,0,0,65535,0
52665,40403,17781,1303,2320,2594,39162,39162,65535,0
51495,30819,17857,2250,4038,2059,34678,34678,0,0
46323,27161,18533,1154,2056,2357,49658,49658,0,0
46850,28903,18477,375,665,1646,18381,18381,0,0
46602,27058,18504,485,861,232,63384,63384,0,0
54878,39460,17544,1424,2575,2070,49335,49335,0,0
58665,43140,16841,966,1734,1008,29432,29432,65535,0
22462,23134,18651,5954,10609,10560,22706,22706,65535,0
27984,29018,17390,3662,3280,4384,19707,19707,65535,0
27754,28850,17411,22,40,3875,0,0,65535,0
48341,48809,14152,4246,7539,8891,52472,52472,65535,0
48356,48816,14148,8,14,9022,0,0,65535,0
51087,47021,14559,1266,2262,2682,19195,19195,0,0
50842,48810,14047,627,1121,1363,50725,50725,0,0
47896,48722,14230,1101,1954,987,25811,25811,0,0
43060,49614,12762,1616,2874,1092,39648,39648,0,0
50268,50120,13352,1364,2467,491,39460,39460,0,0
43736,50703,12579,3523,6278,4535,18558,18558,65535,0
23795,41914,18369,6808,12232,7144,25476,25476,65535,0
48421,50065,12899,8607,15426,3823,58813,58813,65535,0
44374,50395,13173,1971,3525,14210,13480,13480,65535,0
48292,46899,14630,1702,3033,585,36312,36312,65535,0
44221,43570,15573,1551,2770,314,25673,25673,65535,0
41574,40224,15943,1013,1799,1151,41760,41760,65535,0
37033,36357,16699,983,1774,30,36033,36033,0,0
32627,32919,17053,843,1502,323,35014,35014,0,0
35079,34809,16755,331,591,1088,39148,39148,0,0
55951,53510,14187,4902,8797,9833,13718,13718,0,0
44364,51833,13090,2171,3864,5863,3320,3320,0,0
38171,48224,12891,694,1235,3124,3806,3806,65535,0
2972,9318,20283,10433,18697,20896,20168,20168,65535,1
953,4012,21492,2210,3977,17686,9337,9337,65535,1
23617,29040,16456,7692,13717,11600,33423,33423,65535,0
25787,30639,16816,2761,4951,10496,15197,15197,65535,0
20765,26702,17343,857,1532,4083,10510,10510,65535,0
23504,28954,17059,444,792,881,64983,64983,65535,0
39575,29857,12131,5391,9659,10609,15746,15746,0,0
37858,30200,11716,1054,1884,9277,24153,24153,0,0
39300,30521,11998,382,683,1434,54669,54669,0,0
37927,30679,11981,578,1031,414,46868,46868,0,0
40567,32489,13275,1451,2595,1867,38050,38050,0,0
28120,31533,9795,4370,7817,6239,61068,61068,65535,0
22269,33783,8896,4064,7236,692,11021,11021,65535,0
7474,19482,5099,7207,12918,6801,19104,19104,65535,0
18593,25166,3086,8854,15841,3493,26080,26080,65535,0
54757,60188,15570,14023,24945,10814,5316,5316,65535,0
54692,60293,15582,33,60,29828,0,0,65535,0
57704,54645,16456,1022,1828,2111,32880,32880,65535,0
57959,43315,17027,1344,2410,697,16041,16041,0,0
41585,23217,18972,2298,4091,1999,13398,13398,0,0
41757,23367,18762,1492,2657,1706,28944,28944,0,0
40114,23006,18829,322,573,2476,7078,7078,0,0
56880,40171,17253,2918,5261,5643,56174,56174,0,0
41426,65535,16751,5691,10219,5944,6688,6688,65535,0
26891,53684,21772,7771,13832,4296,12138,12138,65535,0
25934,48701,28441,7298,12852,1152,15406,15406,65535,0
10833,22688,31170,4351,7916,5997,16953,16953,65535,0
34280,32047,28583,3176,5690,2664,39954,39954,65535,0
54997,48185,26102,2740,4860,984,13399,13399,65535,0
63688,29832,26415,2206,3963,1076,38396,38396,65535,0
60451,19136,26469,1425,2555,1685,3677,3677,0,0
56851,18065,25391,1729,3085,631,17347,17347,0,0
51326,12778,26255,943,1672,1672,48437,48437,0,0
58369,24995,24341,2093,3750,2487,65007,65007,0,0
65291,27514,24733,946,1694,2459,43395,43395,0,0
65535,34634,25711,2179,3923,2679,163,163,65535,0
23570,49171,26384,7748,13813,11775,12194,12194,65535,0
34174,56799,27603,3129,5598,9814,52595,52595,65535,0
38237,57127,27349,799,1429,4980,17772,17772,65535,0
37491,57366,27389,163,292,1355,0,0,65535,0
37377,58334,27294,232,415,148,0,0,65535,0
40799,59313,26902,555,975,656,37559,37559,65535,0
49987,56536,25813,1671,3022,2472,1368,1368,0,0
47817,59123,25814,438,786,2678,49454,49454,0,0
47196,60147,25726,190,335,532,0,0,0,0
31071,56207,27274,2880,5217,5905,23318,23318,0,0
35168,57906,27427,1086,1937,3906,48848,48848,0,0
35695,56998,27539,368,658,1528,3385,3385,65535,0
9164,22362,31020,4350,7773,8488,36990,36990,65535,0
7420,19173,31759,944,1692,7277,21470,21470,65535,0
6085,16223,32458,3165,5656,4731,17491,17491,65535,1
10625,24396,31332,1234,2207,4118,36862,36862,65535,0
32116,44606,28460,3171,5656,4107,1135,1135,65535,0
65535,28377,26136,4612,8251,3100,15985,15985,65535,0
65535,31377,25490,718,1274,8269,18080,18080,0,0
63528,22113,25484,1329,2401,1359,28097,28097,0,0
63359,21309,26078,794,1415,1173,45483,45483,0,0
64116,22124,26014,92,162,1471,0,0,0,0
65535,28828,25799,784,1418,1518,11534,11534,0,0
57426,52107,24730,2807,5039,4341,3846,3846,65535,0
18371,43335,25246,6864,12158,8420,7054,7054,65535,0
24815,52374,23697,2161,3899,9952,50665,50665,65535,0
33421,59902,22676,2269,4065,199,6664,6664,65535,0
22620,47784,21146,2004,3583,576,34575,34575,65535,0
22333,47351,21124,47,84,4168,0,0,65535,0
45055,61822,20808,4427,7947,9427,51022,51022,65535,0
51549,53771,25949,5767,10191,2648,37914,37914,0,0
65535,31158,24702,4305,7721,2958,45410,45410,0,0
59771,19650,25412,1265,2272,6533,18499,18499,0,0
65535,37979,25359,2584,2307,21,52849,52849,0,0
20054,43621,20660,7835,14055,14074,17756,17756,65535,0
1357,5394,19987,8919,15892,2185,6448,6448,65535,1
648,3371,23228,3545,6367,11422,31544,31544,65535,1
3481,11069,22703,2987,5333,1232,36929,36929,65535,1
11471,30618,23625,3496,6223,1058,7533,7533,65535,0
20412,44364,21073,4312,7757,1842,23454,23454,65535,0
21887,46664,21083,277,494,8661,13901,13901,65535,0
30827,57577,21450,1534,2749,2699,3860,3860,0,0
38951,61698,22701,1543,2758,11,16257,16257,0,0
40720,63367,24196,1728,3040,332,17068,17068,0,0
33427,58931,26940,3173,5742,3264,626,626,0,0
31308,55673,27561,701,1249,5347,12007,12007,0,0
22946,44604,28987,1566,2816,1882,3011,3011,65535,0
7209,18941,32222,3884,6909,4863,7344,7344,65535,0
6695,15939,32025,1714,3071,4593,27533,27533,65535,0
36216,26201,28570,4326,7769,5634,20516,20516,65535,0
55645,33515,27023,1703,3033,5633,8766,8766,65535,0
