timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_min,kde_prob_max,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
3361742845,109772666,0,109772666,109772666,1515907078,29308065,30327228,22550616,45458857,1205128940,1205128940,1205128940,0,510333577,2017387497,2017387497,0,0,2931419262,0,2931419262,2931419262,4294967295,0,3907386801,197013705,362784861,0,390451572,4294967295
3362047821,439826338,0,439826338,439826338,1610763276,94396801,46178187,86268645,76718246,3219214054,3219214054,3219214054,0,2517210499,3737699130,3737699130,0,0,100530661,0,100530661,100530661,0,0,3519806307,783910091,698509544,0,780903145,4294967295
3362352796,40877520,0,40877520,40877520,1634761352,134297940,74534812,171697109,132189512,3322301583,3322301583,3322301583,0,2690226442,3725159140,2690226442,0,0,448229160,0,448229160,448229160,0,0,3321053936,73150446,849339055,0,1171354717,4294967295
3362657771,325054585,0,325054585,325054585,1766350348,71160759,80067755,152489565,168137576,3467023475,3467023475,3467023475,0,3601724425,2750821035,3601724425,0,0,449414536,0,449414536,449414536,0,0,2710714276,582252806,608956527,0,1561806289,0
3362962747,145183782,0,145183782,145183782,1835419398,44705204,81255654,82948469,173175754,2886815214,2886815214,2886815214,0,3231209097,1958155229,3231209097,0,0,27886758,0,27886758,27886758,0,0,2299126988,258405763,384901772,0,1952257861,0
3363267722,8377623,0,8377623,8377623,1837524976,31856694,63236027,12584604,118078571,2892134193,2892134193,2892134193,0,3225834375,1977973178,3225834375,0,0,3130366945,0,3130366945,3130366945,4294967295,0,2710714276,14927448,289701633,0,2342709434,0
3363572697,0,0,0,0,0,7665193,58781850,7188435,69491314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909466648,0,0,0,2733161006,0
3363877673,292779410,0,292779410,292779410,1668353683,14955780,25168780,8081474,32362179,3805704251,3805704251,3805704251,0,3614655485,3504495515,3614655485,0,0,1394888489,0,1394888489,1394888489,0,4294967295,2696631731,262147050,147813204,0,3123612578,0
3364182648,302480768,0,302480768,302480768,1702414649,28633110,53017615,7187442,35105279,2632439072,2632439072,2632439072,0,1857417273,3344000491,3344000491,0,0,908597802,0,908597802,908597802,0,4294967295,3108219019,543102365,336858155,0,3514064150,4294967295
3364487623,169752686,0,169752686,169752686,1552294201,15608055,33956850,30198365,27446143,2630176184,2630176184,2630176184,0,1766262841,3469277628,3469277628,0,0,2096899455,0,2096899455,2096899455,0,4294967295,3321053936,303561940,286045662,0,3904515723,4294967295
3364792599,242807100,0,242807100,242807100,1380260806,5836946,15754106,15229214,24838234,3363319090,3363319090,3363319090,0,2580746229,3975336846,3975336846,0,0,1242380418,0,1242380418,1242380418,0,4294967295,3321053936,434021335,155722348,0,4294967295,4294967295
3365097574,242542271,0,242542271,242542271,1371533496,9625367,11483423,8463621,26258140,4225643474,4225643474,4225643474,0,3870822659,4095379829,4095379829,0,0,974035826,0,974035826,974035826,0,4294967295,3907386801,433427568,708551,0,0,4294967295
3365402549,5356675,0,5356675,5356675,1376091932,59656752,41285433,23558930,31518618,4226988634,4226988634,4226988634,0,3876877387,4089782792,4089782792,0,0,2614249291,0,2614249291,2614249291,4294967295,0,4294967295,9460835,500025105,0,390451572,4294967295
3365707525,80742231,0,80742231,80742231,1447324476,10118389,49034213,35045359,35338934,4284924719,4284924719,4284924719,0,4116833954,3878511445,3878511445,0,0,891844758,0,891844758,891844758,0,4294967295,4294967295,145663009,164081060,0,780903145,4294967295
3366012500,94636977,0,94636977,94636977,1521865399,1687025,32153656,6048921,31738215,4214828844,4214828844,4214828844,0,4283605010,3480056574,4283605010,0,0,395805100,0,395805100,395805100,0,0,4294967295,169047638,27893604,0,1171354717,4294967295
3366317475,37816585,0,37816585,37816585,1553463701,3931888,6335455,2692050,28700044,4175134607,4175134607,4175134607,0,4269714315,3409432106,4269714315,0,0,1294825455,0,1294825455,1294825455,0,4294967295,4294967295,67150108,120824206,0,1561806289,0
3366622450,17347182,0,17347182,17347182,1538636963,1267388,4808300,790593,7080073,4207213309,4207213309,4207213309,0,4264912409,3489441442,4264912409,0,0,3228246969,0,3228246969,3228246969,4294967295,0,4096214923,31277646,43190895,0,1952257861,0
3366927426,31841497,0,31841497,31841497,1524215681,217434,4105608,726914,2632423,4239125847,4239125847,4239125847,0,4215477359,3632939237,4215477359,0,0,932094420,0,932094420,932094420,0,4294967295,4096214923,56602738,30062209,0,2342709434,0
3367232401,0,0,0,0,0,56473,657192,67231,2014069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,2733161006,0
3367537376,74535474,0,74535474,74535474,1456078698,12434796,7202402,4463940,4324647,4285625655,4285625655,4285625655,0,4141542612,3844752969,4141542612,0,0,1511372541,0,1511372541,1511372541,0,4294967295,3108219019,66649033,5998776,0,3123612578,0
3367842352,315247044,0,315247044,315247044,1167922783,92750909,75421942,29212877,32087268,3920870219,3920870219,3920870219,0,3256568178,4279470195,4279470195,0,0,106371492,0,106371492,106371492,0,0,2497879360,566024134,598737827,0,3514064150,4294967295
3368147327,349918674,0,349918674,349918674,921496351,17806027,110521654,29479218,34164362,3999263717,3999263717,3999263717,0,3442204060,4192570483,4192570483,0,0,883923730,0,883923730,883923730,0,4294967295,2497879360,627926477,74177920,0,3904515723,4294967295
3368452302,223206100,0,223206100,223206100,877612535,20335483,70517348,19038157,55033927,4031294548,4031294548,4031294548,0,3630192123,3996599996,3996599996,0,0,608818309,0,608818309,608818309,0,0,2264492843,395197471,275159492,0,4294967295,4294967295
3368757278,174574130,0,174574130,174574130,864734700,8031898,24883838,7080401,58790050,3886620228,3886620228,3886620228,0,3509159563,3839938791,3839938791,0,0,92040801,0,92040801,92040801,0,0,2264492843,314235767,97315329,0,0,4294967295
3369062253,320006979,0,320006979,320006979,1151482811,21196001,22265577,18944535,28370842,3464024104,3464024104,3464024104,0,3435130326,2982368581,2982368581,0,0,2453016174,0,2453016174,2453016174,4294967295,0,2696631731,571620372,307012956,0,390451572,4294967295
3369367228,51196621,0,51196621,51196621,1197324805,72955387,38982711,58491183,45378960,3262306840,3262306840,3262306840,0,3275190687,2751325498,2751325498,0,0,48378768,0,48378768,48378768,0,0,2696631731,91451230,572754332,0,780903145,4294967295
3369672204,60269724,0,60269724,60269724,1247628406,17888781,50199626,39359262,50055391,3045703121,3045703121,3045703121,0,3099948125,2508239467,3099948125,0,0,314553483,0,314553483,314553483,0,0,2696631731,108198827,20077135,0,1171354717,4294967295
3369977179,268527262,0,268527262,268527262,1103717230,43334178,55246191,27934583,73153949,4084865097,4084865097,4084865097,0,3924144252,3698111057,3924144252,0,0,2544473768,0,2544473768,2544473768,4294967295,0,2696631731,478866011,441403379,0,1561806289,0
3370282154,99216257,0,99216257,99216257,1070656024,32092973,32264293,51081641,72771311,4197941037,4197941037,4197941037,0,3891790622,4002215554,3891790622,0,0,173099223,0,173099223,173099223,0,0,2696631731,175909269,358684321,0,1952257861,0
3370587129,41608263,0,41608263,41608263,1061767158,10644221,32296508,11490683,46088320,4179781379,4179781379,4179781379,0,3908204944,3937324398,3908204944,0,0,3497894106,0,3497894106,3497894106,4294967295,0,2909466648,74958322,121444138,0,2342709434,0
3370892105,111607268,0,111607268,111607268,1026939758,4129621,28328098,8403527,42240182,4111426732,4111426732,4111426732,0,3885483368,3813991842,3885483368,0,0,238295374,0,238295374,238295374,0,0,3321053936,198042059,145844989,0,2733161006,0
3371197080,73444267,0,73444267,73444267,1076530260,2456931,6673343,3759910,18823555,3971340730,3971340730,3971340730,0,3842723914,3555787773,3842723914,0,0,1511220083,0,1511220083,1511220083,0,4294967295,3321053936,132256146,79107335,0,3123612578,0
3371502055,198302831,0,198302831,198302831,1197296598,14203964,12868501,8447911,13321980,3193397335,3193397335,3193397335,0,3197539669,2705328570,2705328570,0,0,251982851,0,251982851,251982851,0,0,3509882058,352803501,262018353,0,3514064150,4294967295
3371807031,121953740,0,121953740,121953740,1308498400,6021740,8612452,13615037,11931989,2511985865,2511985865,2511985865,0,2568716769,2051546039,2051546039,0,0,958909950,0,958909950,958909950,0,4294967295,3698710180,218936653,160480503,0,3904515723,4294967295
3372112006,117619156,0,117619156,117619156,1396704948,1058216,7271758,2795647,11296465,2119980219,2119980219,2119980219,0,2221825810,1654169313,1654169313,0,0,977496643,0,977496643,977496643,0,4294967295,3698710180,210567663,10004896,0,4294967295,4294967295
3372416981,104093923,0,104093923,104093923,1372080163,1482907,5152184,961296,10743714,2546085023,2546085023,2546085023,0,2678568703,1972099284,1972099284,0,0,1741512769,0,1741512769,1741512769,0,4294967295,3897462552,186276394,29027427,0,0,4294967295
3372721957,208562874,0,208562874,208562874,1204629768,10349105,6227062,5849978,8932970,3256858606,3256858606,3256858606,0,3278677017,2733915026,2733915026,0,0,2477924716,0,2477924716,2477924716,4294967295,0,3897462552,372292266,221729206,0,390451572,4294967295
3373026932,84918580,0,84918580,84918580,1197782815,15657016,8646402,18025660,13365976,3101139914,3101139914,3101139914,0,3090160676,2648638282,2648638282,0,0,1247299371,0,1247299371,1247299371,0,4294967295,4096214923,151038150,262785368,0,780903145,4294967295
3373331907,72853426,0,72853426,72853426,1158741828,4714841,11370916,8248896,14652511,3431135840,3431135840,3431135840,0,3409020819,2944745823,3409020819,0,0,3337741118,0,3337741118,3337741118,4294967295,0,4294967295,130807880,24255570,0,1171354717,4294967295
3373636883,192289994,0,192289994,192289994,1326807646,13394894,13700746,9052924,20380345,2627778221,2627778221,2627778221,0,2725937952,2090573863,2725937952,0,0,2526237035,0,2526237035,2526237035,4294967295,0,4294967295,340927922,248770714,0,1561806289,0
3373941858,101675876,0,101675876,101675876,1248077080,6656369,9199916,13883564,18566246,3233241936,3233241936,3233241936,0,3299283318,2650583646,3299283318,0,0,3164925403,0,3164925403,3164925403,4294967295,0,3907386801,183608481,189706887,0,1952257861,0
3374246833,213683667,0,213683667,213683667,1110643115,10710842,12416703,12686551,15072873,4076960605,4076960605,4076960605,0,3923865652,3680487805,3923865652,0,0,209027259,0,209027259,209027259,0,0,3519806307,380062711,233330335,0,2342709434,0
3374551809,165407608,0,165407608,165407608,963054799,3023705,6143870,9169212,15574668,4134082983,4134082983,4134082983,0,3805795786,3979675216,3805795786,0,0,1455218458,0,1455218458,1455218458,0,4294967295,3519806307,293063930,102930941,0,2733161006,0
3374856784,0,0,0,0,0,521264,5172665,1367470,10916743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,3123612578,0
3375161759,301313077,0,301313077,301313077,902989749,16606138,9367165,7980904,12650523,3828372719,3828372719,3828372719,0,3483983259,3743162655,3743162655,0,0,1325090531,0,1325090531,1325090531,0,4294967295,2696631731,271354541,13055473,0,3514064150,4294967295
3375466734,483659138,0,483659138,483659138,461581766,114507076,85405910,45199323,53736797,2791946162,2791946162,2791946162,0,2157153256,3278766105,3278766105,0,0,1984430141,0,1984430141,1984430141,0,4294967295,2696631731,864427923,707821433,0,3904515723,4294967295
3375771710,352849742,0,352849742,352849742,146790644,21773394,92242649,74481868,64512281,2116705176,2116705176,2116705176,0,1454972772,2744022247,2744022247,0,0,36573450,0,36573450,36573450,0,0,2696631731,632040776,277967028,0,4294967295,4294967295
3376076685,390396183,0,390396183,390396183,493912085,12731577,65384897,15750388,68130055,2321717002,2321717002,2321717002,0,1577613325,3035949509,3035949509,0,0,3143744862,0,3143744862,3143744862,4294967295,0,2264492843,697742140,78413287,0,0,4294967295
3376381660,97172100,0,97172100,97172100,582810393,91087348,88708012,36488674,112439173,2398623141,2398623141,2398623141,0,1669997992,3079095476,3079095476,0,0,168807528,0,168807528,168807528,0,0,2264492843,173865599,625931649,0,390451572,4294967295
3376686636,146018606,0,146018606,146018606,697861604,11815348,88913250,39381759,43337204,2653106777,2653106777,2653106777,0,1947973312,3261541832,3261541832,0,0,811148178,0,811148178,811148178,0,4294967295,2696631731,259855696,102187639,0,780903145,4294967295
3376991611,39039434,0,39039434,39039434,662429740,87916536,103996470,44675675,72253072,2604344211,2604344211,2604344211,0,1889755210,3233671767,1889755210,0,0,3802145386,0,3802145386,3802145386,4294967295,0,3108219019,70007178,227338060,0,1171354717,4294967295
3377296586,854927951,0,854927951,854927951,581828599,629145807,404419131,328900303,371305496,3014590072,3014590072,3014590072,0,2617609900,3127499575,2617609900,0,0,1284759455,0,1284759455,1284759455,0,4294967295,3519806307,1523752878,1730212129,0,1561806289,0
3377601562,108641982,0,108641982,108641982,502997323,565319509,424540043,846957580,623115147,3053170958,3053170958,3053170958,0,2676044364,3131846233,2676044364,0,0,3788381337,0,3788381337,3788381337,4294967295,0,3907386801,194685821,1590411181,0,1952257861,0
3377906537,33957433,0,33957433,33957433,476884491,109497465,467820312,227286929,657698632,2998650441,2998650441,2998650441,0,2644262766,3053019257,2644262766,0,0,1737910841,0,1737910841,1737910841,0,4294967295,4294967295,60615245,159810891,0,2342709434,0
3378211512,67466910,0,67466910,67466910,478669539,1161612,462614522,40045198,623982573,3054938205,3054938205,3054938205,0,2655647738,3165061809,2655647738,0,0,2902275349,0,2902275349,2902275349,4294967295,0,4294967295,118734894,68302472,0,2733161006,0
3378516488,34454055,0,34454055,34454055,482460594,2202342,61253276,1942325,237858442,3038230692,3038230692,3038230692,0,2660083829,3120621601,2660083829,0,0,4048593952,0,4048593952,4048593952,4294967295,0,4294967295,62799349,68081412,0,3123612578,0
3378821463,160964965,0,160964965,160964965,492290482,71008161,44211109,23991407,60388378,2819814967,2819814967,2819814967,0,2533374332,2803956418,2803956418,0,0,324489005,0,324489005,324489005,0,0,4294967295,287288438,267551822,0,3514064150,4294967295
3379126438,635732566,0,635732566,635732566,325398635,245404749,247939054,79706644,99659863,1436059714,1436059714,1436059714,0,958850265,1902100021,1902100021,0,0,1639065704,0,1639065704,1639065704,0,4294967295,4294967295,1138436726,1017807285,0,3904515723,4294967295
3379431413,121704247,0,121704247,121704247,347020562,276270344,234360172,357795207,275242718,1572510351,1572510351,1572510351,0,1195545381,1874505515,1874505515,0,0,3483271804,0,3483271804,3483271804,4294967295,0,4294967295,217186241,1097817604,0,4294967295,4294967295
3379736389,43402763,0,43402763,43402763,386404943,68690889,220580042,120862506,302795735,1496323682,1496323682,1496323682,0,1136951560,1784647270,1784647270,0,0,1836635249,0,1836635249,1836635249,0,4294967295,4294967295,77101273,166173435,0,0,4294967295
3380041364,352987252,0,352987252,352987252,175104132,110387351,209698428,91830907,326108761,1641514942,1641514942,1641514942,0,998864987,2313270742,2313270742,0,0,3497127446,0,3497127446,3497127446,4294967295,0,4294967295,636271536,673059451,0,390451572,4294967295
3380346339,405864878,0,405864878,405864878,202427089,77208389,176447691,26921397,236885538,2380177824,2380177824,2380177824,0,1861087467,2763603548,2763603548,0,0,2240920754,0,2240920754,2240920754,4294967295,0,4294967295,723179723,103407335,0,780903145,4294967295
3380651315,948917124,0,948917124,948917124,1066637401,324413342,505172668,84450403,154699080,4012365707,4012365707,4012365707,0,3394548226,4290635065,3394548226,0,0,533092671,0,533092671,533092671,0,0,3907386801,1696203597,1161446150,0,1171354717,4294967295
3380956290,794871920,0,794871920,794871920,1791495205,167059025,353350216,258784455,207817781,3175426935,3175426935,3175426935,0,3512601085,2213523151,3512601085,0,0,86334129,0,86334129,86334129,0,0,3519806307,1409298669,339679847,0,1561806289,0
3381261265,61864195,0,61864195,61864195,1821220396,652400403,556272734,203563552,539602357,3097529173,3097529173,3097529173,0,3350302527,2268158833,3350302527,0,0,1322957297,0,1322957297,1322957297,0,4294967295,3519806307,111449888,1561313998,0,1952257861,0
3381566241,24201359,0,24201359,24201359,1820811074,95602936,824529569,205001344,518741966,3131624360,3131624360,3131624360,0,3341602037,2358344309,3341602037,0,0,803050217,0,803050217,803050217,0,4294967295,3519806307,43435216,81513722,0,2342709434,0
3381871216,209278983,0,209278983,209278983,1701431550,31982916,480641607,66088748,312635107,3669376891,3669376891,3669376891,0,3467191040,3404687440,3467191040,0,0,961032425,0,961032425,961032425,0,4294967295,3519806307,371458523,388790192,0,2733161006,0
3382176191,88648974,0,88648974,88648974,1641973074,12354465,54090548,29694902,280634089,3695204502,3695204502,3695204502,0,3298000902,3705674078,3298000902,0,0,287708137,0,287708137,287708137,0,0,3907386801,159680987,254733036,0,3123612578,0
3382481167,218313881,0,218313881,218313881,1703789249,27359287,32004262,24672672,62740609,2708506910,2708506910,2708506910,0,1952425811,3381480569,3381480569,0,0,1455181389,0,1455181389,1455181389,0,4294967295,3907386801,388674062,272240319,0,3514064150,4294967295
3382786142,385155482,0,385155482,385155482,1856014324,39012760,48651434,15311350,34838629,997040923,997040923,997040923,0,402775816,1696864092,1696864092,0,0,21230946,0,21230946,21230946,0,0,3519806307,689141108,359000297,0,3904515723,4294967295
3383091117,109286705,0,109286705,109286705,1941889036,70606243,53495222,73613566,71202424,694650499,694650499,694650499,0,239299430,1241351273,1241351273,4294967295,0,659278290,0,659278290,659278290,0,0,3519806307,196004883,590598519,0,4294967295,4294967295
3383396093,200856589,0,200856589,200856589,1965445565,13058294,44400902,43584739,70303696,1085346404,1085346404,1085346404,0,511961633,1741958665,1741958665,0,0,2758541195,0,2758541195,2758541195,4294967295,0,3519806307,354699552,187138343,0,0,4294967295
3383701068,27851729,0,27851729,27851729,1967010966,25854641,67809880,22237377,66153512,1013802888,1013802888,1013802888,0,457458790,1656832676,1656832676,0,0,3980656626,0,3980656626,3980656626,4294967295,0,3519806307,50210720,366557027,0,390451572,4294967295
3384006043,132699519,0,132699519,132699519,2086151049,11186195,18692937,26078884,50099021,739907796,739907796,739907796,0,314783123,1236523466,1236523466,4294967295,0,2318396914,0,2318396914,2318396914,4294967295,0,3907386801,237433187,223694817,0,780903145,4294967295
3384311018,122820202,0,122820202,122820202,2186258768,2039750,12688636,7244210,24827989,441266007,441266007,441266007,0,155951520,782910975,155951520,4294967295,0,915885259,0,915885259,915885259,0,4294967295,4294967295,218692601,22282983,4294967295,1171354717,4294967295
3384615994,73095291,0,73095291,73095291,2185389045,3448556,6757799,1952780,19377360,370835257,370835257,370835257,0,117356465,677558975,117356465,4294967295,4294967295,1551053775,0,1551053775,1551053775,0,4294967295,4294967295,130134847,105282621,4294967295,1561806289,0
3384920969,0,0,0,0,0,1683128,6400338,130711,8898895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,1952257861,0
3385225944,49393346,0,49393346,49393346,2152005525,898479,6630120,218637,1726334,391866278,391866278,391866278,0,121972946,718902920,121972946,4294967295,4294967295,1154802715,0,1154802715,1154802715,0,4294967295,3519806307,44314908,51415670,4294967295,2342709434,0
3385530920,0,0,0,0,0,2815431,2516148,769477,1649239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,2733161006,0
3385835895,223585573,0,223585573,223585573,1950777825,5230784,7024499,957812,3524652,861588707,861588707,861588707,0,343341476,1473085604,343341476,0,0,1258521039,0,1258521039,1258521039,0,4294967295,2696631731,199845159,92830484,0,3123612578,0
3386140870,194182260,0,194182260,194182260,2128178365,8151503,17960921,1943743,4624361,467357106,467357106,467357106,0,156733458,841278689,841278689,4294967295,0,4112230477,0,4112230477,4112230477,4294967295,0,2696631731,347200134,175938555,4294967295,3514064150,4294967295
3386445846,99907553,0,99907553,99907553,2210844062,7797797,11085089,11369097,8847639,367296084,367296084,367296084,0,120324407,665242864,665242864,4294967295,4294967295,685485354,0,685485354,685485354,0,0,3108219019,178611054,201263647,4294967295,3904515723,4294967295
3386750821,242744703,0,242744703,242744703,2011119894,18093633,12914564,18347338,14457848,987303160,987303160,987303160,0,461242677,1590999889,1590999889,0,0,3117658567,0,3117658567,3117658567,4294967295,0,3321053936,434694556,306225904,0,4294967295,4294967295
3387055796,163620328,0,163620328,163620328,2057211621,7546386,9550790,17615270,19772468,585644912,585644912,585644912,0,205626469,1041007036,1041007036,4294967295,0,3184993963,0,3184993963,3184993963,4294967295,0,3509882058,293206706,169309635,0,0,4294967295
3387360772,140041612,0,140041612,140041612,2050885149,4192476,11289126,2658124,17931523,838942491,838942491,838942491,0,369663269,1383788299,1383788299,4294967295,0,3930719566,0,3930719566,3930719566,4294967295,0,3897462552,248566051,52910413,0,390451572,4294967295
3387665747,50963064,0,50963064,50963064,2082279270,8729188,20458663,1556925,17652027,692115110,692115110,692115110,0,280000246,1177330310,1177330310,4294967295,0,3325757016,0,3325757016,3325757016,4294967295,0,3897462552,91747026,188521593,0,780903145,4294967295
3387970722,92128828,0,92128828,92128828,2166501338,16600491,15475411,13134612,13020197,505870684,505870684,505870684,0,189157651,882690997,189157651,4294967295,0,1175069508,0,1175069508,1175069508,0,4294967295,3708634430,164773191,87215843,4294967295,1171354717,4294967295
3388275697,362781490,0,362781490,362781490,2498269434,74607021,55364370,30062570,44293733,89419035,89419035,89419035,0,21539547,173049890,21539547,4294967295,4294967295,11336550,0,11336550,11336550,0,0,3519806307,643561941,567172357,4294967295,1561806289,0
3388580673,76440410,0,76440410,76440410,2493378552,86675323,64339678,109987168,87153528,108236531,108236531,108236531,0,28825427,205527348,28825427,4294967295,4294967295,2236495586,0,2236495586,2236495586,4294967295,0,3519806307,136904546,605947690,4294967295,1952257861,0
3388885648,3926350,0,3926350,3926350,2496908010,26133282,74408241,34331086,92880586,105965509,105965509,105965509,0,28079339,201417118,28079339,4294967295,4294967295,1977202778,0,1977202778,1977202778,0,4294967295,3519806307,7026215,155201185,4294967295,2342709434,0
3389190623,188824537,0,188824537,188824537,2346298679,31867441,70358005,34328254,102822426,303612565,303612565,303612565,0,114182236,528836170,114182236,4294967295,4294967295,3365387961,0,3365387961,3365387961,4294967295,0,3519806307,337011886,393285339,4294967295,2733161006,0
3389495599,103022845,0,103022845,103022845,2276717620,11509091,22468779,27324815,64897941,482396010,482396010,482396010,0,217999768,787898411,217999768,4294967295,0,267839040,0,267839040,267839040,0,0,3907386801,185416568,182190897,4294967295,3123612578,0
3389800574,29013496,0,29013496,29013496,2278060088,8924322,19264751,4758328,33591264,457827206,457827206,457827206,0,198826182,759318796,759318796,4294967295,0,3245479952,0,3245479952,3245479952,4294967295,0,4294967295,51869263,159430360,4294967295,3514064150,4294967295
3390105549,0,0,0,0,0,21014897,16497367,5950599,26201606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,3904515723,4294967295
3390410525,536043940,0,536043940,536043940,2077040090,27971366,42528717,5592257,20104313,335141476,335141476,335141476,0,85932377,641144594,641144594,4294967295,4294967295,793881914,0,793881914,793881914,0,4294967295,3519806307,478163659,253928640,4294967295,4294967295,4294967295
3390715500,362642959,0,362642959,362642959,1752095605,24516680,72510474,13323971,22480201,970174052,970174052,970174052,0,365222158,1689345739,1689345739,0,0,1975382876,0,1975382876,1975382876,0,4294967295,3519806307,650760113,206823284,0,0,4294967295
3391020475,20831374,0,20831374,20831374,1733043063,124940666,75193643,75355256,79918212,998218402,998218402,998218402,0,380125236,1731960294,1731960294,0,0,270141002,0,270141002,270141002,0,0,3321053936,37251913,732616883,0,390451572,4294967295
3391325451,29989563,0,29989563,29989563,1712320436,62860976,103159156,85563900,99994929,1088266208,1088266208,1088266208,0,434473230,1859496870,1859496870,0,0,933193302,0,933193302,933193302,0,4294967295,3122301564,53399159,19199443,0,780903145,4294967295
3391630426,564669363,0,564669363,564669363,1681675163,333293703,240305042,131033042,233102714,3510655219,3510655219,3510655219,0,3078670688,3598757565,3078670688,0,0,870537122,0,870537122,870537122,0,4294967295,3509882058,1001152212,1122088120,0,1171354717,4294967295
3391935401,614395850,0,614395850,614395850,1331743787,94939629,360878518,140345125,257254813,4098965364,4098965364,4098965364,0,4065886054,3527435212,4065886054,0,0,1230647886,0,1230647886,1230647886,0,4294967295,3897462552,1104993602,124711893,0,1561806289,0
3392240377,65299684,0,65299684,65299684,1279591280,323144127,321769329,191223656,365095283,4211566460,4211566460,4211566460,0,4037020387,3825466018,4037020387,0,0,2127756596,0,2127756596,2127756596,0,4294967295,3897462552,117458177,1186180404,0,1952257861,0
3392545352,172367157,0,172367157,172367157,1296197911,42409408,263762201,163006443,360735721,4199519323,4199519323,4199519323,0,3777538136,4169302314,3777538136,0,0,1496819643,0,1496819643,1496819643,0,4294967295,4096214923,307766964,226909255,0,2342709434,0
3392850327,0,0,0,0,0,1980225,198405201,23892033,193218595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,2733161006,0
3393155302,365185043,0,365185043,365185043,1011867558,21319652,34970861,7172354,167837161,4110707404,4110707404,4110707404,0,3589963750,4235222342,3589963750,0,0,3039206566,0,3039206566,3039206566,4294967295,0,3519806307,326024672,10884529,0,3123612578,0
3393460278,545620754,0,545620754,545620754,861847359,137453557,114481784,49047500,61829291,3781520765,3781520765,3781520765,0,3382569825,3781458589,3781458589,0,0,522950232,0,522950232,522950232,0,0,3519806307,977069193,778522221,0,3514064150,4294967295
3393765253,374978317,0,374978317,374978317,799652974,33666284,109075749,100963481,75620977,2954334520,2954334520,2954334520,0,2302636568,3440827044,3440827044,0,0,471125128,0,471125128,471125128,0,0,3519806307,670279369,366198476,0,3904515723,4294967295
3394070228,399577065,0,399577065,399577065,595823857,3880107,68902474,20490582,81245405,2273210680,2273210680,2273210680,0,1611311452,2877137156,2877137156,0,0,1128329822,0,1128329822,1128329822,0,4294967295,3519806307,714448430,52736875,0,4294967295,4294967295
3394375204,368799611,0,368799611,368799611,566727883,1430181,20898851,2384359,79968897,2799371470,2799371470,2799371470,0,2104182539,3371493358,3371493358,0,0,3294635272,0,3294635272,3294635272,4294967295,0,3907386801,660978845,63992607,0,0,4294967295
3394680179,334158802,0,334158802,334158802,871649314,2270619,5626901,238400,14218669,3393127731,3393127731,3393127731,0,2876292821,3620390170,3620390170,0,0,1745633190,0,1745633190,1745633190,0,4294967295,4294967295,596320144,77051206,0,390451572,4294967295
3394985154,0,0,0,0,0,1110161,5905260,7429,2055330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,780903145,4294967295
3395290130,293369434,0,293369434,293369434,988608426,1739385,5839734,130577,384585,3752922934,3752922934,3752922934,0,3509079227,3535229494,3509079227,0,0,1647965301,0,1647965301,1647965301,0,4294967295,3519806307,523167181,87113093,0,1171354717,4294967295
3395595105,0,0,0,0,0,7211986,10435253,1198488,1552413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,1561806289,0
3395900080,164670379,0,164670379,164670379,1141449444,9082019,21371910,1078358,3731162,3235620973,3235620973,3235620973,0,3144946109,2876854876,3144946109,0,0,1250249845,0,1250249845,1250249845,0,4294967295,2696631731,292119614,273698565,0,1952257861,0
3396205056,90038075,0,90038075,90038075,1107678945,7767864,28301947,4391207,4668006,3250168940,3250168940,3250168940,0,3082677989,2999125511,3082677989,0,0,2865406742,0,2865406742,2865406742,4294967295,0,2696631731,159790527,156821654,0,2342709434,0
3396510031,199889545,0,199889545,199889545,1214257849,10565115,13708467,14578308,19313295,3006036983,3006036983,3006036983,0,3005011539,2553650786,3005011539,0,0,4066153505,0,4066153505,4066153505,4294967295,0,3108219019,357355186,235855037,0,2733161006,0
3396815006,54283780,0,54283780,54283780,1259058649,27254885,16313348,26209513,27910815,2794590161,2794590161,2794590161,0,2827998028,2324856387,2827998028,0,0,591225096,0,591225096,591225096,0,0,3519806307,97033071,310732477,0,3123612578,0
